guid,tag,text,pic
4585,0,RT @domekiro_: ?????? GOT7 #??????????? @BamBam1A http://t.co/482DrHf7W2,datasets/data/4585.jpg
1202,0,#Convent of Sei?a by antmacosta - #Abandoned #Architecture #BlackAndWhite #BlancoYNegro ,datasets/data/1202.jpg
3141,0,"RT @elpaissemanal: ""Para símbolo, el se?or peque?o que aparece en la parte inferior de #LaImagen"" ",datasets/data/3141.jpg
4267,0,The Terrifying True Story Of How An Innocent Balloon Festival Crippled A City For Weeks - http://t.co/zOegHarV2u http://t.co/etdODy0XT9,datasets/data/4267.jpg
5078,0,http://t.co/1pS2j9haf3 http…,datasets/data/5078.jpg
1783,0,"Me when my deadbeat b'daddy's mom (who abandoned him @ 1)messages me hoping he doesn't have dad's ""rebellious streak"" ",datasets/data/1783.jpg
4745,0,"“@gareth0108: @Mandi_Tinker no it isnt its lovely http://t.co/SDUJxxqGlX” like the middle of the night here really dark, gloomy & cold",datasets/data/4745.jpg
3539,0,Children with rotten teeth worryingly high ,datasets/data/3539.jpg
3950,0,RT @BannerofTruth: 'Wrong belief is as dangerous as unbelief.' -Iain H. Murray ,datasets/data/3950.jpg
3478,0,the perplexed gawking from these pilots in the crew room are priceless! do I Really look that odd? ? ,datasets/data/3478.jpg
2664,0,"RT @islamlie2: 5 million bags of grain destroyed by Saudis' jets in #Yemen. Muslims don't tweet this, isn't Gaza. No Jews, no news. https:/… ",datasets/data/2664.jpg
3453,0,RT @SputnikInt: Man Paralyzed After Raid by Police Suspecting he Was Selling Marijuana #BlackLivesMatter ,datasets/data/3453.jpg
5089,0,RT @LindaBauld: This is poor taste @TC_BMJ @MaloneRuth. Any approach people choose to stop smoking should be supported not ridiculed http:/…,datasets/data/5089.jpg
931,0,suchimn: #Foodforthought #fadingout #horrified @itssylviaplath #quote #TweetsNow ,datasets/data/931.jpg
909,0,"Thanks @BarackObama , now the us is just a very #helpless #paintball #field. Shootings happening everywhere. #Gunlaw ",datasets/data/909.jpg
2100,0,LOOK AT THESE STUNNING PHOTOS OF A DESERTED NYC IN THE... https://t.co/ZLzEDGGFRD ,datasets/data/2100.jpg
4156,0,480/70-30 BLEMISHED INDUSTRIAL 158/PLY TIRE http://t.co/VI4RuT2pbw http://t.co/tjywuZPuM6,datasets/data/4156.jpg
3916,0,RT @NastyHipHop: Skrillex & A$AP Rocky - Wild for the Night ,datasets/data/3916.jpg
2743,0,Je crois bien avoir trouvé LE groupe rock / métal alternatif pour me motiver à la salle : Disturbed. ,datasets/data/2743.jpg
2526,0,"#naptrapped at the beach house. Would love to skip, but can't handle the crabby toddler that brings us. ",datasets/data/2526.jpg
2001,0,""" There's certainly nothing compassionate about blaming someone for being stuck behind those walls."" ",datasets/data/2001.jpg
2643,0,Aurora over a desolate landscape. Photo by Tor-Ivar Naess. ,datasets/data/2643.jpg
190,0,"RT @UnknowFirst: ASARD KASSIM, #London #ISIS webmastr of EXPOSED #OpISIS #OpIceISIS @AnonOpsSE @OfficialAnonOps http… ",datasets/data/190.jpg
422,0,I'm not stuck in the past. I'm marooned in the present. ,datasets/data/422.jpg
3785,0,Cats trapped using live birds wired to cages #SpeakUp4Dogs #NotCool4Cats @LeaderOnline ,datasets/data/3785.jpg
418,0,música y vídeo estremecedores para quien quiera oírlo. http… ,datasets/data/418.jpg
3825,0,Why do you get upset so much? Take the quiz: ,datasets/data/3825.jpg
3184,0,RT @USFreedomArmy: Something tells us the Russians are not intimidated. Enlist in the USFA. View site at ,datasets/data/3184.jpg
1961,0,RT @paultsmyth: Visited an abandoned estate in Galway on Sunday....i want to move in!! #Abandoned #Hort #Glasshouse #GardenRevival? ,datasets/data/1961.jpg
2840,0,RT @TerraMare3: .@WNTonight Even Korean Priests say dog meat is evil custom @pointifex Help called4! #StopBoknal2015 ,datasets/data/2840.jpg
2982,0,RT @niallheyyy: I AM SO FRUSTRATED ,datasets/data/2982.jpg
398,0,RT @AmazonWatch: #Slimy17 @petrobras is exploring 4 oil in 1 of most isolated parts of Brazilian Amazon #divest http… ,datasets/data/398.jpg
3867,0,Ce dernier jour est vibrant !! #dubcamp ,datasets/data/3867.jpg
3581,0,RT @guattari2600: shunned and pointedly ignored on account of trimming his claws yesterday ,datasets/data/3581.jpg
2040,0,#kite #gradient #edges #black #thin #gram #grain ,datasets/data/2040.jpg
920,0,"Thanks for ruining my day @lululemon ...3rd time wearing, a charm? #horrified ",datasets/data/920.jpg
667,0,RT @SethTisue: not too pleased with the US Postal Service right now #freejazz #destroyed ,datasets/data/667.jpg
2865,0,#WorstThingsToDoNaked go sunning on your deck...with you deck exposed ,datasets/data/2865.jpg
1741,0,#Movies #Outcast Outcast: Rooftop Escape #teamfollowback #RT ,datasets/data/1741.jpg
4418,0,"RT @bostonherald: Anxiety, outrage after girl's encounter with discarded hypodermic needle in park #Boston https://t.co/SKny4XX7fk http://t…",datasets/data/4418.jpg
3179,0,We Got Our First Real Look at HBO's Intense New AI Series Westworld ,datasets/data/3179.jpg
2836,0,"RT @GagaSons: ""Gaga wants to be EVIL on American Horror Story: Hotel"" - Ryan Murphy ",datasets/data/2836.jpg
3956,0,"???????RT @itweetmisha what are you guys ""WRONG DIRECTION"" ?? ",datasets/data/3956.jpg
574,0,Cheeky close up #tattoo #sad #blue #bleak #robtallon #tattooer #cheltenham #uk #bearded #nofilter #traditionaltattoo ,datasets/data/574.jpg
5073,0,RT @FFArsenal: Arsenal have first bid rejected for Karim Benzema: http://t.co/A7hcufnmLU http://t.co/jhoWmha7uN,datasets/data/5073.jpg
4157,0,7.50/8.00-16 10PLY INDUSTRIAL F-3 BLEMISHED FRONT TIRE http://t.co/vmxOxCFiVG http://t.co/1q8rw92tru,datasets/data/4157.jpg
5083,0,RT @EconBizFin: Mitsubishi has apologised to former American POWs on the eve of the WWII anniversary. Why now? http://t.co/9NfvLPlq6v http:…,datasets/data/5083.jpg
935,0,RT @katie_ed15: #mistreated #abuse #suffocation #sad #help #911 #bf #hurt ,datasets/data/935.jpg
3311,0,RT @TheOnion: Suburban Parade Of Homes Marred By Rotting Ox On Lawn ,datasets/data/3311.jpg
1060,0,Normal everyday occurrence in #Pallywood. Note bored child in photo 2 munching snack. #Terrified ,datasets/data/1060.jpg
2063,0,RT @Bevanknewbest: #GetCameronOut his legacy is a damaged and underfunded #NHS and constant attacks on the poorest and most needy ,datasets/data/2063.jpg
3668,0,RT @Things4WhitePpl: Taking a selfie after getting stabbed ,datasets/data/3668.jpg
4297,0,"Chitral to Booni, Orguch, Garam Chashma, Bambouret and Mastuj were badly damaged http://t.co/CSfuN8OW…",datasets/data/4297.jpg
2908,0,#Celtic's greatest hero exposes the #psychology of the dunces you let #murder you ? ,datasets/data/2908.jpg
2474,0,"RT @netanyahu: US & Israeli flags burned in Iran. Crowd yells ""Death to America! Death to Israel!"" Who's in front? President Rouhani http:/… ",datasets/data/2474.jpg
3769,0,Ticked this off the bucket list. #WimbledonFinal ,datasets/data/3769.jpg
3353,0,@GregStewart99 Not as miffed as you last night ,datasets/data/3353.jpg
1627,0,@ShepherdHomes still no comments? #broken #wingmirror #vw #t5 #dontbuytheirhouses #untrustworthy ,datasets/data/1627.jpg
3958,0,RT @meechonmars: Even When You Admit To What You Did Wrong Parents Still Be Mad. @dopeisland ,datasets/data/3958.jpg
3060,0,"holy shit esta foi a primeira que os mogwai tocaram ontem, grande parte do set até foi deste álbum ",datasets/data/3060.jpg
1378,0,"#DEVASTATED “BREAKING: Jon Stewart is retiring from 'The Daily Show,' Comedy Central says ",datasets/data/1378.jpg
1955,0,"RT @mooneyedmelly: Aw, turkey neck, Craig Hicks, was known for caring about dogs. That expiates his terrorism, right, media? ",datasets/data/1955.jpg
3093,0,Coffee: (Noun) Starter fluid for the morning impaired. ,datasets/data/3093.jpg
4639,0,"RT @OutFrontCNN: ""When people attack the him, they're helping him."" - @JeffJlpa1 on #DonaldTrump http://t.co/OeNACklVJq @CNN http://t.co/Hg…",datasets/data/4639.jpg
1851,0,50 shades of whip my chest til it's candy apple red ?????? #femdom #torture #pain #whipped #whipping #hurtme ,datasets/data/1851.jpg
1383,0,Me-ow! Up till the wee hours finishing this off… way past my bedtime! #Devoted #PenArt #Colour #knackered ,datasets/data/1383.jpg
348,0,"@SBNationNBA This is crap, where's the luv for the west coast?! Infuriated ? ",datasets/data/348.jpg
3207,0,RT @weebconfesses: DID NOBODY ELSE NOTICE LIGHT YAGAMI IN DEATH PARADE ABOUT TO BE JUDGED AT VIGINTI? (Ep 11) ,datasets/data/3207.jpg
3667,0,RT @TRENDINGKENYA: Man Stabbed To Death By Wife In Embu For Allegedly ‘Drinking Family Money’ ~@MpashoNews ,datasets/data/3667.jpg
593,0,Man stabbed in front of Scotiabank cinema #yxe #spnews ,datasets/data/593.jpg
1710,0,@FrancescaCritch our household ?#judged ? ,datasets/data/1710.jpg
4763,0,RT @ladydragn: @2coolcatz Grim Reaper. ..ok some whiskers r cut do to wound other side is long http://t.co/jnT26rOnie,datasets/data/4763.jpg
4711,0,"RT @rednationonline: Waston still fuming from Gold Cup exit, but now focused on #Whitecapsfc http://t.co/Y5aMFwsbAQ via @HarJournalist http…",datasets/data/4711.jpg
929,0,Found in my @Pret wrap today... Is that a plastic bread clip???? Can't believe I just bit into this #horrified #ouch ,datasets/data/929.jpg
883,0,#Rain by DJLee - #Atmosphere #Barren #Branches #CloseUp #Cold #Dark #Green ,datasets/data/883.jpg
4386,0,Justin Bieber's Sex Life With Selena Gomez Gets Destroyed... http://t.co/Xcq1Sgk0j2 http://t.co/obCO4FIVyX,datasets/data/4386.jpg
1951,0,RT @Independent: There are fears that 17 captured Kurdish soldiers could be burned alive by Isis ,datasets/data/1951.jpg
4182,0,"look at all these old white men ~the system isn't broken, it's working as designed~ http://t.co/y1YjoAQwEN",datasets/data/4182.jpg
836,0,#art #arte #photo #artist #retrato #MujeresPoderosas #miradas #Photoshop #design #horror #fear ,datasets/data/836.jpg
731,0,Ella is being brain-washed by Amazon - this isn't even a cardboard box. ,datasets/data/731.jpg
3106,0,RT @Rocking_Virat: RT ? mj1391: #liberatebalochistan end of impotent pak army in the final battle with India. ,datasets/data/3106.jpg
3778,0,.@TheEconomist Some Koreans believe eating tortured dogMeat makes them virile #StopBoknal2015 ,datasets/data/3778.jpg
4592,0,RT @TSBible: When you try and get your life back on track... http://t.co/9ewNZSvEIv,datasets/data/4592.jpg
5081,0,"RT @BashirAhmaad: President @MBuhari has rejected the gay marriage offer by the US, stating that sodomy is against the law of #Nigeria. htt…",datasets/data/5081.jpg
4161,0,12.4-30 10PLY BLEMISHED TIRE http://t.co/6aNUDjtMf1 http://t.co/0T4EXDP4VU,datasets/data/4161.jpg
1592,0,"RT @v_vishal13: Toh batao..anda pehle aaya ,ya murgi?@vivekdahiya08 #intense #veera #onset #shooting #Acting #interrogation ",datasets/data/1592.jpg
2603,0,#team2499 OP EXODUS #IoW2015 Camp - BRING a Roll Mat for #Bivouac activity #sleeptime #outside kit list deficient! ,datasets/data/2603.jpg
1902,0,#bigrig -- At -- Ran When Parked. #abandoned #factory #macktruck #mack #bigrig #urbanexplo… ,datasets/data/1902.jpg
1436,0,"Obama Schedule || Tuesday, February 10, 2015 || Up at the crack of 10 #Worthless ",datasets/data/1436.jpg
899,0,"RT @marshawright: Before you diagnose yourself as #depressed or with low #selfesteem, be sure you're are not simply surrounded by... http:/… ",datasets/data/899.jpg
3274,0,RT @EarthPix: Lonely Tibetan road | Photo by CoolBiere (IG) ,datasets/data/3274.jpg
4887,0,RT @nytimesworld: More intense and frequent natural disasters displaced 19 million worldwide in 2014. http://t.co/P00ZONXsmo http://t.co/wZ…,datasets/data/4887.jpg
3664,0,"A Maniac Stabbed Her 32 Times. 3 Years Later, The Man Who... ",datasets/data/3664.jpg
3951,0,RT @Retro_Spectro_: When being transracial goes wrong ????? ,datasets/data/3951.jpg
4705,0,This guy (smaller than a 5p) and about 60 of his mates frightened the crap out of my dog! http://t.co/8dAFBygANt,datasets/data/4705.jpg
2747,0,Why am I so disturbed at the jiggly croc bounce house? ,datasets/data/2747.jpg
1115,0,RT @KelsangPaglam: #Compassion is a #mind that is motivated by #cherishing other living beings.. #Kadampa #Buddhism #Kelsang_Gyatso ,datasets/data/1115.jpg
2666,0,17 #ISIS Militant Killed By #ISF & Destroyed Car Bomb In #Anbar: Statement(F.P.) ,datasets/data/2666.jpg
3575,0,RT @MaksKhorpyakov: The Exclusive 8 Pictures of Dead Sea Monsters The Shook The World!87 =>> ,datasets/data/3575.jpg
4719,0,Fast and Furious B.M.W ????? #fastandfurious #car #backstage http://t.co/3qbQ9OCZtx,datasets/data/4719.jpg
400,0,RT @Ginger_Zee: Oh no! “@MFillionMD: @Ginger_Zee massive white out on I 90 Indiana near OH border. 90 shutdown. EMS arriving. ,datasets/data/400.jpg
1514,0,"#AsILayDying #Forsaken #Music - We found ""As I Lay Dying"" - ""Forsaken"" for #free on audiom… ",datasets/data/1514.jpg
928,0,@asap_tran what the fuck Totinos pizza rolls??? Lol #horrified #astonersnightmare #sostones ,datasets/data/928.jpg
1404,0,#Tagline #Disney #dismal #RooneyMara #EverRacistLand ,datasets/data/1404.jpg
3079,0,And the worst part is there's n ht… ,datasets/data/3079.jpg
2586,0,Defeated by onedance #deathbygarage #deathbydnb ,datasets/data/2586.jpg
3048,0,"RT @Hollyrope: Impressive shoot I had yesterday with new Hollybabe Charlize. Tied, taped and handcuffed, she was totally helpless! ",datasets/data/3048.jpg
2885,0,Fear has a new address. Change it! https://t.co/XAnRBAtGfz ,datasets/data/2885.jpg
302,0,View from #theshard only floor 32 and am feeling #dizzy lol ,datasets/data/302.jpg
3883,0,"NBD, just getting weepy on the way to work listening to Molly Ringwald watch Breakfast Club w/her daughter on TAL. ",datasets/data/3883.jpg
2070,0,RT @BritCits: Mum looks dejected at spending Valentine's Day apart from husband and father of her two kids. #HeartsApart ,datasets/data/2070.jpg
2312,0,?? ??? ????....?? ?? ???....?? ,datasets/data/2312.jpg
3193,0,RT @tobioirl: me: screaming w/ my mouth closed ,datasets/data/3193.jpg
1410,0,Creating #Distressed & #Vintage Effects w/ #Photoshop… my new @lynda .com course ,datasets/data/1410.jpg
875,0,Just catching up on Broadchurch. #cheerup #mightneverhappen #gloomy #bloodyhell ,datasets/data/875.jpg
3191,0,"RT @UTslick68: This is a @DrinkSpaten #Oktoberfest, on draft, in July... ALL your arguments are invalid. ",datasets/data/3191.jpg
1819,0,RT @survivedby: “@AcaciaBrinley: Appalled #MuslimLivesMatter #AllLivesMatter” ,datasets/data/1819.jpg
3546,0,RT @tobehealhty: Sex Ruined (Photo Album) ,datasets/data/3546.jpg
72,0,MacBook Air falls over 300 metres from a plane - and survives the landing @Ebullient_Vinay ,datasets/data/72.jpg
4824,0,http://t.co/7eNNz6rHOC #8527 Foot Massager Spa Bath Health Beauty Hydro Therapy Heated Pedicure Vibrate Lig http://t.co/GQnCUpYYr9,datasets/data/4824.jpg
4480,0,RT @alexis_hannen: My parents won't let me get up because I'm so dizzy and I'm in pain?? http://t.co/FX2Wz8PB1s,datasets/data/4480.jpg
4155,0,26/7.75-15 4PLY BLEMISHED IMPLEMENT TIRE http://t.co/EPe87Pa0iO http://t.co/s7SasrgpA1,datasets/data/4155.jpg
4535,0,RT @PositivelyNot: Each of these 21 x 2-bedroom cottages at #Nkandla cost ~R6.4m. Now they're empty and dirty: http://t.co/qJW3RyXqHs http:…,datasets/data/4535.jpg
297,0,RT @DEMImyLIFE20_8: I want a hug of @ddlovato because I feel so bad right now #depressed ,datasets/data/297.jpg
3755,0,"Thunderstruck by Erik Larson (2006 1st) - Great Criminal Chase, London 1902 ",datasets/data/3755.jpg
5094,0,RT @EmoTheRive: I may turn to punk rock but I'm still a Directioner! And Harry.. YOU RUINED OUR FANGIRL LIVES  #HarryAppreciationDay http:/…,datasets/data/5094.jpg
4442,0,http://t.co/2VbQEp8Gf9 http://t.co/VmsbS0YQyt,datasets/data/4442.jpg
1266,0,#Urbex #Asylum #grime #discarded #forgotten #abandoned #junk #Urbex_Extreme #Urbex_supreme #28DaysLater ,datasets/data/1266.jpg
856,0,RT @JoshuaTreeNP: Shall we take it for a spin? There are several old cars along the Wall Street Mill trail. #cars #abandoned #hike ,datasets/data/856.jpg
3938,0,"RT @SteveSchering: 24 yr old assailant, 60 yr old victim dead, 3 wounded, including 2 River Forest officers, in Sunday morning shooting htt… ",datasets/data/3938.jpg
4523,0,"So, apparently my liver enzymes are elevated. Oh well, liver injury it is! http://t.co/VolTJibzSS",datasets/data/4523.jpg
4687,0,RT @IBTimes: A new poll says Trump's in trouble — especially in swing states http://t.co/nO1cZg358q http://t.co/sIl5GIcRyn,datasets/data/4687.jpg
1444,0,#broken #gradient #edges #shuffle #white #thin ,datasets/data/1444.jpg
1959,0,RT @WorkoutHumor: Do you even hug ,datasets/data/1959.jpg
188,0,Ukraine crisis: 'Dangerous' British student exposed as pro-Russian fanatic with Putin links… ,datasets/data/188.jpg
783,0,RT @ChadJordan23: When you confidently yell out the wrong answer in class... ,datasets/data/783.jpg
249,0,When that whip bout to be too furious ,datasets/data/249.jpg
1740,0,#Outcast #LARP night @ArenaScreen #Hollywood @eOneFilmsUS ,datasets/data/1740.jpg
2068,0,RT @SIXgunBANDIDO: If U Protect The Fetus But NOT The Child..Then U Are NOT Pro-Life. #hypocrisy #hunger #abused #poor ,datasets/data/2068.jpg
4282,0,1975 HOSTESS HAND CUT #48 CARL YASTRZEMSKI HOF POP 10 PSA 10 B2045103-932 http://t.co/Spu57qdHq4 http://t.co/kylYgYpjZ4,datasets/data/4282.jpg
1943,0,RT @trscoop: HORRIFIC: ISIS parades 17 captured Kurdish fighters to be BURNED ALIVE ,datasets/data/1943.jpg
4301,0,Genuine HP 564XL Black Ink Cartridge in Damaged Retail Box http://t.co/G471rSRZlt http://t.co/Dg7JSSqmpa,datasets/data/4301.jpg
3356,0,En una imagen se representa lo miserable que es @realmadrid ,datasets/data/3356.jpg
3452,0,Have You Ever Woken Up In The Middle Of Night Paralyzed? ... ,datasets/data/3452.jpg
1945,0,RT @JRehling: An Islamic center in Houston was burned down this morning in the land of the free and the home of the brave. ,datasets/data/1945.jpg
3977,0,RT @wti_org_india: @vivek4wild Abandoned #elephant #calf admitted @action4ifaw-#WTI run CWRC in #Assam http://t.co/q5YWsLinNe http://t.co/Q…,datasets/data/3977.jpg
1958,0,"Shit match tonight, very disappointed, poor all round. Cold night in Hull......upset #AVFC #UTV #worried ",datasets/data/1958.jpg
4852,0,RT @wlbeattie: My message to the Turkish Consul General in Melbourne Australia regarding Suruc ... I am incensed http://t.co/bQur58aK2W,datasets/data/4852.jpg
4708,0,RT @The4GNet: Black Pastor Protests Outside NAACP With Poster That Has Liberals Fuming http://t.co/Y2il7VEGuG http://t.co/wJXWemAcsR,datasets/data/4708.jpg
3187,0,#Iran changes law to make #divorce invalid without first attempting state-run counselling ,datasets/data/3187.jpg
2993,0,RT @tpierrain: Fast N Furious generation... ,datasets/data/2993.jpg
3905,0,"EFFANBEE DOLL ~ WIZARD OF OZ ~ ""WICKED WITCH"" ~ 1169 ",datasets/data/3905.jpg
3040,0,"RT @JGilliam_SEAL: #Gilliam - My job is not to simply defend a position when having a heated discussion, my job is to uphold the #Truth! ht… ",datasets/data/3040.jpg
4814,0,RT @The_Globe: Things get heated in rehearsal between Henry Everett (Salisbury) and Oliver Boot (Mowbray/Carlisle) #RichardII. http://t.co/…,datasets/data/4814.jpg
3946,0,this is me after I got wrecked from a movie last night ,datasets/data/3946.jpg
3547,0,@sainsburys tomorrow's team lunch is ruined thanks to your broccoli and it's many caterpillars.... ,datasets/data/3547.jpg
3436,0,RT @Cameron_Gray: When you've run out of things to be outraged about ,datasets/data/3436.jpg
3314,0,RT @WOODTV: 20th anniversary Srebrenica ceremonies marred by attack on Serbian prime minister: ,datasets/data/3314.jpg
4198,0,RT @Hoperatives: MadTree and Pink Boots to Raise Money for Burned?Brewer http://t.co/FCpyX4M2ry http://t.co/fKBeFYViyl,datasets/data/4198.jpg
4836,0,Grow a pair & fight #AnimalAbuse …,datasets/data/4836.jpg
3986,0,"@mikandynothem If Obama hadn't abandoned the stable Iraq that he inherited, ISIS wouldn't be a problem. http://t.co/VwZvvkkSPX",datasets/data/3986.jpg
4013,0,#AdvilSweepstakes #DIYrelief this is a shed foundation in need of TLC. My mind is willing but my muscles are aching. http://t.co/rvqG4bnr4r,datasets/data/4013.jpg
3776,0,"1 million dogs tortured b4slaughter on 3 hottest days in July/Aug in #StopBoknal2015 -show u care, raise awareness ",datasets/data/3776.jpg
4191,0,.@SageUK buoyant after Q3 growth http://t.co/0aIs121R00 http://t.co/mraBvbcGXq,datasets/data/4191.jpg
2794,0,"RT @TheRealYoungZel: 1.The clip empty 2.Nigga is that a dildo???RT""@_iMcNasty: Let a nigga try me ??"" ",datasets/data/2794.jpg
690,0,If this man Party Compete in Delhi #AAP will be #destroyed in DELHI Polls #THA #CAPTAIN da ,datasets/data/690.jpg
3284,0,“@thecoreyholcomb: So many lost sisters out here in the game. God bless dis bitch throw a brick plz ,datasets/data/3284.jpg
3550,0,RT @Retro_Spectro_: Beyond scared straight be like Pt. 2? ?? W/ @LeanandCuisine @youfunnyb @_Ziyeed ,datasets/data/3550.jpg
703,0,Vengeful Hearts for Valentine's Day! ,datasets/data/703.jpg
3278,0,“@AfricaFactsZone: A Nigerian newspaper headline after Maria Sharapova lost a game. ????? ,datasets/data/3278.jpg
1855,0,@hindu_blood @ensine @riwired @wuhokay unnecessary belligerent & maladroit handling by Adelaide police.... ,datasets/data/1855.jpg
5082,0,"RT @FutbolSergi: Higuain rejected giving someone an autograph in the street, got told he can't take penalties then there was a quarrel http…",datasets/data/5082.jpg
3522,0,RT @globalnewsto: ICYMI: Worst apartment ever? For-rent ad ridiculed on social media ,datasets/data/3522.jpg
5077,0,RT @maturefinancier: Cameron bid to donate corneas in event of death has been rejected for being to short sighted http://t.co/gVTGtbiBfK,datasets/data/5077.jpg
3413,0,RT @EmrgencyKittens: this cat looks deeply offended ,datasets/data/3413.jpg
1543,0,"left to right: @italianclubnews minsky's @boldstcoffee and us! Early 90s, #grim! ",datasets/data/1543.jpg
4494,0,"RT @bpbroome: A mischievous waitress, a wounded GI, and a doting mother: http://t.co/jtQKmVf9ma Ten dark tales for a light price. http://t.…",datasets/data/4494.jpg
4685,0,Cay Moore illustrating a flawed system with district leaders at the NISD Leadership Retreat. http://t.co/04Ww59zt5v,datasets/data/4685.jpg
4210,0,RT @Ghetto_CNN: Grandmas really don't be caring ?? http://t.co/8wykVHJoic,datasets/data/4210.jpg
4794,0,RT @KIMINDIRI: #MeekBeLike pharrell ain't even happy... http://t.co/BjMRRQzVYj,datasets/data/4794.jpg
1069,0,When cooper brings weak shit in the lane #thrown #D1 ,datasets/data/1069.jpg
4876,0,RT @30SecKnockouts: PART 3: HE CALLED IN HIS MAN SWEET TEA IM OUT http://t.co/kUsj10X1Sh,datasets/data/4876.jpg
4435,0,"RT @feeonline: Why is economics called ""the Dismal Science""? The reason may surprise you: http://t.co/RWrcMNygg4 #BlackLivesMatter http://t…",datasets/data/4435.jpg
1840,0,RT @morethescarier: The cruel grip of winter continues to entomb us as a merciless wind taunts the barren branches. We remain strong. http… ,datasets/data/1840.jpg
4295,0,Genuine HP 933XL HP933XL Magenta Ink Cartridge in Damaged Retail Box http://t.co/8LUTc3vaRM http://t.co/BinkY0Z3Bx,datasets/data/4295.jpg
1520,0,Reranging my bookcase again before i buy #RubyCircle #Burned and other great new releases. ,datasets/data/1520.jpg
4048,0,I am appalled! RT @tlalane: #Benzema http://t.co/y0J6JFZmyG,datasets/data/4048.jpg
201,0,RT @AvoKegeyan: My worst and only fear. ,datasets/data/201.jpg
866,0,Yesterday's #gloomy gardens; will it be brighter today? #ntmidlands ,datasets/data/866.jpg
5076,0,"La Liga News: 22 July 2015; Elche Appeal Rejected, Real Madrid Interested in Ricardo Rodriguez http://t.co/5IL8xkVrSt http://t.co/TBHYllJnzR",datasets/data/5076.jpg
3496,0,RT @stevensdudley: Quick take: my analysis of what #ElChapo escape means for #EPN #Mexico. @ajcorchado @randyNYT htt… ,datasets/data/3496.jpg
4441,0,RT @DaniNierenberg: 1 in 5 American kids rely on food stamps. We must do something about this! http://t.co/th8DBAVkYI @aimeepicchi http://t…,datasets/data/4441.jpg
4921,0,RT @MailOnline: Peru to make contact with Mascho Piro Indians in the Amazon rainforest http://t.co/c6tVtNxSEn http://t.co/wCbs8ZTMW9,datasets/data/4921.jpg
2948,0,Shouldnt be a question. even these young ones are confused & flustered by yalls bullshit http:… ,datasets/data/2948.jpg
1362,0,Not everyone who is struggling weighs 80lbs....#anorexia #thinspo #skinny #sad #depression ,datasets/data/1362.jpg
4195,0,Did u know anti-Muslim attacks spiked after #chapelhill? http://…,datasets/data/4195.jpg
4653,0, http://t.co/5NtOTHxETH http://…,datasets/data/4653.jpg
1327,0,"#Justin #Bieber: #Taking #Anger #Management #Classes, Not #Doing #Community #Service ... ",datasets/data/1327.jpg
4623,0,RT @Pino_Gorgio: When Drake found out Meek Mill exposed him on twitter http://t.co/KiXfuhDIfr,datasets/data/4623.jpg
4384,0,"Fine, if I'm not allowed out I'll nap. But I'll look really despondent while I'm doing it. http://t.co/KxU5s4m3sE",datasets/data/4384.jpg
4005,0,#cars http://t.co/T4A1vEqoLS #Cars #Chatillion-Car-Graveyard #WWII Traffic Jam in Belgian Forest Lies ... http://t.co/9zrLJRk7Qa,datasets/data/4005.jpg
3562,0,Hey @serenaryder you hear they may be tearing down our Millbrook mill? Madness! #MillLessBrook ,datasets/data/3562.jpg
323,0,RT @kScodders: Here's a picture of me looking horrified because I've realised there's griver jizz on my shoulder.Also the dvd's out http:/… ,datasets/data/323.jpg
1347,0,RT @_carrienet_: Invisible Scars. The tongue has no bones but is strong enough to break a #depression ,datasets/data/1347.jpg
4596,0,RT @CreaturesStore: Jailed #Evil Monster Kingpin Character #Gothic #Bag http://t.co/HjqgAJmsQz #accessories #zazzle #bags #halloween http:/…,datasets/data/4596.jpg
1926,0,RT @OscarRomeo1268: Only 1 serious injury from #RTC on the #A64 with a few broken bones but talking. Other 3 walking wounded #incredible h… ,datasets/data/1926.jpg
2929,0,RT @gameinformer: Reader Discussion: When Do You Consider A Game Finished? ,datasets/data/2929.jpg
4974,0,"RT @thedailybeast: Nine people in Florida have been diagnosed with leprosy (yes, leprosy). The source? Armadillos http://t.co/HKkj4YW4sm ht…",datasets/data/4974.jpg
3337,0,"RT: RT FlappyTeam: RT workwrite: Homesick Game Review: Beautiful, Melancholy, Trickier Than Expected, … ",datasets/data/3337.jpg
3924,0,RT @Michael1979: I am 100% worried today. Here's the breakdown of my concerns: ,datasets/data/3924.jpg
2961,0,RT @MeteoGib: #Gibraltar - view from the office - yes its back! #Levanter - currently 22C and a foggy/ super sticky 100% humidity! ,datasets/data/2961.jpg
4389,0,RT @artofcolors: Advanced Class theme Destroyed Beauty  by mua @theflaviomiguel foto #richardmonsieurs #makeupbattle #mac #macpro http://t.…,datasets/data/4389.jpg
3966,0,RT @TinyAlonge: Must suck to be Safaree (Nicki's ex). Zero crowd reaction ,datasets/data/3966.jpg
4826,0,A helpless woman never expected this from the man?its rea... http://t.co/Xbot68mdYZ http://t.co/Hn4jkspFdp,datasets/data/4826.jpg
965,0,"#Meerut Shocker pics: #Lawstudent #raped, #beaten, dragged for refusing #surrogacy #UP Update ",datasets/data/965.jpg
2551,0,Photo: Deeper Life Pastor Enahoro Heals Crippled Hausa Man In Ketu Lagos Share ,datasets/data/2551.jpg
2339,0,What Thney Found Hidden In This 350-Year-Old Coffind Baffled Scholars ->> ,datasets/data/2339.jpg
